LECROY;WAVERUNNER8404M;LCRY4256N21099;8.4.1;TCPIP0::192.168.41.155
TriggerTime,2022-05-11--14-33-39.757
RelativeTime Ch.#1 Ch.#2 Ch.#3 Ch.#4
[s] [V] [V] [V] [V]
-7.747372E-8 -6.474636E-3 3.670575E-4 -4.020780E-2 -2.036476E-1
-7.742372E-8 -6.959348E-3 3.861820E-4 -4.299524E-2 -2.401726E-1
-7.737372E-8 -7.003288E-3 4.329756E-4 -4.218510E-2 -2.420950E-1
-7.732372E-8 -7.007407E-3 4.980797E-4 -4.016662E-2 -2.364652E-1
-7.727372E-8 -6.683351E-3 5.481285E-4 -3.894454E-2 -2.356415E-1
-7.722372E-8 -6.077806E-3 5.656253E-4 -3.764009E-2 -2.370145E-1
-7.717372E-8 -6.320161E-3 5.745771E-4 -3.755769E-2 -2.392116E-1
-7.712372E-8 -7.137167E-3 6.042810E-4 -3.904065E-2 -2.394862E-1
-7.707372E-8 -7.154332E-3 6.453779E-4 -3.772247E-2 -2.442920E-1
-7.702372E-8 -6.572815E-3 6.734540E-4 -3.641802E-2 -2.431936E-1
-7.697372E-8 -6.561830E-3 6.815922E-4 -3.865620E-2 -2.330325E-1
-7.692372E-8 -6.823409E-3 6.693851E-4 -3.987828E-2 -2.423697E-1
-7.687372E-8 -6.476697E-3 6.327641E-4 -4.024902E-2 -2.537665E-1
-7.682372E-8 -6.321535E-3 5.814945E-4 -4.167706E-2 -2.346802E-1
-7.677372E-8 -6.848126E-3 5.448733E-4 -3.971350E-2 -2.136714E-1
-7.672372E-8 -6.826842E-3 5.281905E-4 -3.759888E-2 -2.114744E-1
-7.667372E-8 -6.172551E-3 5.049971E-4 -4.175943E-2 -2.193012E-1
-7.662372E-8 -6.145774E-3 4.667484E-4 -4.300898E-2 -2.377012E-1
-7.657372E-8 -6.730724E-3 4.370445E-4 -3.931528E-2 -2.449787E-1
-7.652372E-8 -7.093227E-3 4.236170E-4 -3.974095E-2 -2.195759E-1
-7.647372E-8 -6.955229E-3 4.016443E-4 -3.843650E-2 -2.335818E-1
-7.642372E-8 -6.635979E-3 3.658370E-4 -3.459176E-2 -2.934499E-1
-7.637372E-8 -6.749948E-3 3.515955E-4 -3.691232E-2 -2.783453E-1
-7.632372E-8 -7.093914E-3 3.812991E-4 -3.917798E-2 -2.184775E-1
-7.627372E-8 -6.864603E-3 4.284997E-4 -3.897202E-2 -2.205372E-1
-7.622372E-8 -6.347624E-3 4.549483E-4 -4.123765E-2 -2.496471E-1
-7.617372E-8 -6.405294E-3 4.582035E-4 -4.031765E-2 -2.544532E-1
-7.612372E-8 -6.842633E-3 4.520998E-4 -3.562158E-2 -2.518442E-1
-7.607372E-8 -6.773978E-3 4.459964E-4 -3.446817E-2 -2.530801E-1
-7.602372E-8 -6.346936E-3 4.610517E-4 -4.042751E-2 -2.427816E-1
-7.597372E-8 -6.434130E-3 5.135420E-4 -4.755402E-2 -2.238326E-1
-7.592372E-8 -6.743768E-3 5.737634E-4 -4.380539E-2 -2.348175E-1
-7.587372E-8 -6.653142E-3 5.896324E-4 -3.527832E-2 -2.777963E-1
-7.582372E-8 -6.798693E-3 5.550459E-4 -3.621203E-2 -2.790320E-1
-7.577372E-8 -7.365792E-3 5.184247E-4 -4.026273E-2 -2.385249E-1
-7.572372E-8 -7.231913E-3 5.062178E-4 -3.904065E-2 -2.246563E-1
-7.567372E-8 -6.136850E-3 4.789555E-4 -3.829917E-2 -2.360535E-1
-7.562372E-8 -5.662437E-3 3.845543E-4 -3.809321E-2 -2.551398E-1
-7.557372E-8 -6.535741E-3 2.401045E-4 -3.596488E-2 -2.534919E-1
-7.552372E-8 -7.273106E-3 1.192549E-4 -3.790098E-2 -2.297370E-1
-7.547372E-8 -7.125496E-3 7.490278E-5 -3.971350E-2 -2.448413E-1
-7.542372E-8 -6.613322E-3 9.565474E-5 -3.747532E-2 -2.622800E-1
-7.537372E-8 -6.325654E-3 1.416344E-4 -3.969976E-2 -2.339938E-1
-7.532372E-8 -6.439622E-3 1.843590E-4 -4.175943E-2 -2.301490E-1
-7.527372E-8 -6.276221E-3 2.104007E-4 -4.008424E-2 -2.570622E-1
-7.522372E-8 -6.384011E-3 2.213870E-4 -4.410747E-2 -2.409966E-1
-7.517372E-8 -7.013586E-3 2.401045E-4 -4.663402E-2 -1.966448E-1
-7.512372E-8 -6.778783E-3 2.909671E-4 -4.234987E-2 -1.889553E-1
-7.507372E-8 -6.197954E-3 3.605471E-4 -4.214391E-2 -2.162805E-1
-7.502372E-8 -6.273475E-3 4.215823E-4 -4.305017E-2 -2.371519E-1
-7.497372E-8 -6.557024E-3 4.850589E-4 -4.079825E-2 -2.294624E-1
-7.492372E-8 -6.787708E-3 5.737634E-4 -3.847769E-2 -2.116117E-1
-7.487372E-8 -6.839887E-3 6.665369E-4 -3.488010E-2 -2.363279E-1
-7.482372E-8 -6.795947E-3 7.198409E-4 -3.468788E-2 -2.558262E-1
-7.477372E-8 -6.861857E-3 7.235028E-4 -3.748903E-2 -2.193012E-1
-7.472372E-8 -7.008781E-3 6.937990E-4 -3.695351E-2 -2.101014E-1
-7.467372E-8 -6.817917E-3 6.502606E-4 -3.666517E-2 -2.370145E-1
-7.462372E-8 -6.133417E-3 6.132326E-4 -3.792843E-2 -2.403100E-1
-7.457372E-8 -6.033178E-3 5.953291E-4 -3.711829E-2 -2.201252E-1
-7.452372E-8 -6.629799E-3 5.802738E-4 -3.682995E-2 -2.054327E-1
-7.447372E-8 -6.766425E-3 5.363284E-4 -3.897202E-2 -2.220476E-1
-7.442372E-8 -6.752694E-3 4.508791E-4 -4.027647E-2 -2.541785E-1
-7.437372E-8 -7.106959E-3 3.495610E-4 -3.965858E-2 -2.497845E-1
-7.432372E-8 -7.231226E-3 2.759118E-4 -3.831291E-2 -2.268534E-1
-7.427372E-8 -7.121377E-3 2.555668E-4 -3.707710E-2 -2.420950E-1
-7.422372E-8 -7.094600E-3 2.913740E-4 -3.963110E-2 -2.383876E-1
-7.417372E-8 -7.048601E-3 3.739749E-4 -4.335228E-2 -1.966448E-1
-7.412372E-8 -6.979259E-3 4.781415E-4 -4.121020E-2 -1.949971E-1
-7.407372E-8 -6.837827E-3 5.676597E-4 -3.825799E-2 -2.272654E-1
-7.402372E-8 -6.701202E-3 6.347985E-4 -3.983706E-2 -2.485487E-1
-7.397372E-8 -6.725918E-3 7.019371E-4 -4.107288E-2 -2.481368E-1
-7.392372E-8 -6.555651E-3 7.755861E-4 -3.883469E-2 -2.396235E-1
-7.387372E-8 -6.200699E-3 8.272626E-4 -3.641802E-2 -2.477248E-1
-7.382372E-8 -6.488368E-3 8.349938E-4 -3.618458E-2 -2.543159E-1
-7.377372E-8 -7.065765E-3 8.126141E-4 -3.766754E-2 -2.275400E-1
-7.372372E-8 -6.929826E-3 7.816898E-4 -3.963110E-2 -2.091403E-1
-7.367372E-8 -6.528188E-3 7.430341E-4 -3.953499E-2 -2.442920E-1
-7.362372E-8 -6.543293E-3 6.917645E-4 -3.935647E-2 -2.600830E-1
-7.357372E-8 -6.865290E-3 6.380538E-4 -4.055110E-2 -2.068059E-1
-7.352372E-8 -6.990244E-3 5.888187E-4 -4.004306E-2 -1.884060E-1
-7.347372E-8 -6.419025E-3 5.363284E-4 -3.943887E-2 -2.368772E-1
-7.342372E-8 -5.938434E-3 4.919763E-4 -3.946632E-2 -2.550025E-1
-7.337372E-8 -6.585173E-3 4.911625E-4 -3.781858E-2 -2.479994E-1
-7.332372E-8 -7.297822E-3 5.436526E-4 -3.682995E-2 -2.518442E-1
-7.327372E-8 -6.980632E-3 6.063154E-4 -3.842276E-2 -2.523935E-1
-7.322372E-8 -6.339384E-3 6.291019E-4 -4.074332E-2 -2.526681E-1
-7.317372E-8 -6.116252E-3 6.128259E-4 -3.967232E-2 -2.398980E-1
-7.312372E-8 -6.349683E-3 5.871910E-4 -3.647292E-2 -2.359161E-1
-7.307372E-8 -6.541234E-3 5.639978E-4 -3.824425E-2 -2.558262E-1
-7.302372E-8 -6.534368E-3 5.375491E-4 -4.149854E-2 -2.431936E-1
-7.297372E-8 -6.688843E-3 5.045901E-4 -4.037258E-2 -2.114744E-1
-7.292372E-8 -6.675112E-3 4.622724E-4 -3.935647E-2 -2.316594E-1
-7.287372E-8 -6.252878E-3 4.199548E-4 -3.978214E-2 -2.653008E-1
-7.282372E-8 -6.237774E-3 4.089684E-4 -3.920543E-2 -2.474504E-1
-7.277372E-8 -6.959348E-3 4.464034E-4 -3.887588E-2 -2.109253E-1
-7.272372E-8 -7.393940E-3 5.041834E-4 -4.008424E-2 -1.867583E-1
-7.267372E-8 -6.986811E-3 5.428388E-4 -4.200661E-2 -2.050209E-1
-7.262372E-8 -6.459532E-3 5.595218E-4 -4.224002E-2 -2.556889E-1
-7.257372E-8 -6.398429E-3 5.819013E-4 -3.990573E-2 -2.378385E-1
-7.252372E-8 -6.482190E-3 6.258467E-4 -3.737921E-2 -1.873076E-1
-7.247372E-8 -6.278967E-3 6.860681E-4 -3.831291E-2 -2.087283E-1
-7.242372E-8 -6.230221E-3 7.454755E-4 -4.057857E-2 -2.323458E-1
-7.237372E-8 -6.684724E-3 7.829105E-4 -3.982335E-2 -2.101014E-1
-7.232372E-8 -6.901678E-3 7.808760E-4 -3.814813E-2 -1.980178E-1
-7.227372E-8 -6.469831E-3 7.454755E-4 -3.581384E-2 -1.960955E-1
-7.222372E-8 -6.325654E-3 7.035648E-4 -3.596488E-2 -2.175162E-1
-7.217372E-8 -6.896871E-3 6.815922E-4 -4.186928E-2 -2.504711E-1
-7.212372E-8 -7.155018E-3 6.832196E-4 -4.561791E-2 -2.312474E-1
-7.207372E-8 -6.928453E-3 6.929853E-4 -4.217139E-2 -2.186148E-1
-7.202372E-8 -6.914722E-3 6.913578E-4 -3.779113E-2 -2.599456E-1
-7.197372E-8 -6.777409E-3 6.685713E-4 -3.850514E-2 -2.507458E-1
-7.192372E-8 -6.435503E-3 6.335778E-4 -3.820306E-2 -1.944478E-1
-7.187372E-8 -6.434817E-3 6.160811E-4 -3.573143E-2 -2.168298E-1
-7.182372E-8 -6.564576E-3 6.506676E-4 -3.857380E-2 -2.659874E-1
-7.177372E-8 -6.622934E-3 7.340824E-4 -4.074332E-2 -2.405846E-1
-7.172372E-8 -6.638724E-3 8.118004E-4 -3.704965E-2 -1.886806E-1
-7.167372E-8 -6.388817E-3 8.252282E-4 -3.567651E-2 -1.958210E-1
-7.162372E-8 -6.070940E-3 7.707034E-4 -3.791469E-2 -2.267160E-1
-7.157372E-8 -6.309176E-3 6.937990E-4 -3.893080E-2 -1.996658E-1
-7.152372E-8 -6.935319E-3 6.323571E-4 -3.945261E-2 -1.764600E-1
-7.147372E-8 -6.781530E-3 5.965498E-4 -3.905439E-2 -2.072179E-1
-7.142372E-8 -6.104581E-3 5.916669E-4 -3.770873E-2 -2.363279E-1
-7.137372E-8 -6.246013E-3 6.132326E-4 -3.787351E-2 -2.320714E-1
-7.132372E-8 -6.477383E-3 6.307294E-4 -3.839529E-2 -2.227340E-1
-7.127372E-8 -5.959030E-3 6.116051E-4 -3.845021E-2 -2.371519E-1
-7.122372E-8 -5.794942E-3 5.680667E-4 -4.096302E-2 -2.331698E-1
-7.117372E-8 -6.246013E-3 5.517907E-4 -4.155347E-2 -2.062566E-1
-7.112372E-8 -6.569382E-3 5.880049E-4 -3.665143E-2 -2.029612E-1
-7.107372E-8 -6.649023E-3 6.461916E-4 -3.515473E-2 -2.173789E-1
-7.102372E-8 -6.420399E-3 6.893233E-4 -3.871113E-2 -2.298744E-1
-7.097372E-8 -6.057208E-3 7.088545E-4 -3.912306E-2 -2.396235E-1
-7.092372E-8 -6.158133E-3 7.039716E-4 -3.731054E-2 -2.409966E-1
-7.087372E-8 -6.810364E-3 6.612469E-4 -3.976843E-2 -2.401726E-1
-7.082372E-8 -7.244958E-3 5.892254E-4 -4.136124E-2 -2.434683E-1
-7.077372E-8 -6.871468E-3 5.326662E-4 -3.785977E-2 -2.405846E-1
-7.072372E-8 -6.327713E-3 5.261558E-4 -3.748903E-2 -2.350922E-1
-7.067372E-8 -6.238461E-3 5.546389E-4 -3.976843E-2 -2.436056E-1
-7.062372E-8 -6.333206E-3 5.749841E-4 -4.075706E-2 -2.563756E-1
-7.057372E-8 -6.390877E-3 5.660322E-4 -4.144362E-2 -2.308354E-1
-7.052372E-8 -6.416279E-3 5.383629E-4 -3.994691E-2 -2.028239E-1
-7.047372E-8 -6.158819E-3 5.180179E-4 -4.060602E-2 -2.375638E-1
-7.042372E-8 -5.864285E-3 5.290043E-4 -4.350331E-2 -2.617307E-1
-7.037372E-8 -6.151267E-3 5.786461E-4 -4.226750E-2 -2.301490E-1
-7.032372E-8 -6.329087E-3 6.486331E-4 -3.901321E-2 -2.139461E-1
-7.027372E-8 -5.932255E-3 7.092613E-4 -3.678876E-2 -2.275400E-1
-7.022372E-8 -5.962463E-3 7.479170E-4 -3.772247E-2 -2.387996E-1
-7.017372E-8 -6.235028E-3 7.715172E-4 -4.004306E-2 -2.326205E-1
-7.012372E-8 -5.970702E-3 7.808760E-4 -3.990573E-2 -2.140834E-1
-7.007372E-8 -5.935688E-3 7.650068E-4 -3.866991E-2 -2.227340E-1
-7.002372E-8 -6.553591E-3 7.259443E-4 -3.858754E-2 -2.503338E-1
-6.997372E-8 -6.896871E-3 6.893233E-4 -4.004306E-2 -2.562382E-1
-6.992372E-8 -6.730724E-3 6.710126E-4 -3.968602E-2 -2.433310E-1
-6.987372E-8 -6.513084E-3 6.559573E-4 -3.858754E-2 -2.383876E-1
-6.982372E-8 -6.401862E-3 6.303226E-4 -4.108661E-2 -2.702441E-1
-6.977372E-8 -6.618128E-3 5.932946E-4 -4.149854E-2 -2.865841E-1
-6.972372E-8 -6.742395E-3 5.440596E-4 -3.754395E-2 -2.551398E-1
-6.967372E-8 -6.394996E-3 4.870933E-4 -3.699473E-2 -2.600830E-1
-6.962372E-8 -6.498666E-3 4.386723E-4 -4.160839E-2 -2.776589E-1
-6.957372E-8 -7.061645E-3 4.089684E-4 -4.423106E-2 -2.342682E-1
-6.952372E-8 -7.060959E-3 3.853682E-4 -4.031765E-2 -2.144954E-1
-6.947372E-8 -6.841260E-3 3.564782E-4 -3.740665E-2 -2.600830E-1
-6.942372E-8 -6.911289E-3 3.410159E-4 -4.012543E-2 -2.698321E-1
-6.937372E-8 -6.849498E-3 3.650230E-4 -4.034513E-2 -2.201252E-1
-6.932372E-8 -6.675799E-3 4.166996E-4 -3.758517E-2 -2.030985E-1
-6.927372E-8 -6.513084E-3 4.472171E-4 -3.792843E-2 -2.311101E-1
-6.922372E-8 -6.379892E-3 4.305341E-4 -3.812069E-2 -2.371519E-1
-6.917372E-8 -6.496606E-3 3.914717E-4 -3.470162E-2 -2.202625E-1
-6.912372E-8 -6.518577E-3 3.658370E-4 -3.224373E-2 -2.088656E-1
-6.907372E-8 -6.356549E-3 3.540367E-4 -3.633562E-2 -2.090030E-1
-6.902372E-8 -6.643531E-3 3.442711E-4 -4.277554E-2 -2.241073E-1
-6.897372E-8 -6.914722E-3 3.397951E-4 -4.217139E-2 -2.209489E-1
-6.892372E-8 -6.382638E-3 3.406091E-4 -3.969976E-2 -2.017252E-1
-6.887372E-8 -6.011896E-3 3.316572E-4 -4.261076E-2 -2.282267E-1
-6.882372E-8 -6.451294E-3 3.076501E-4 -4.294032E-2 -2.589846E-1
-6.877372E-8 -6.798693E-3 2.881188E-4 -3.946632E-2 -2.506084E-1
-6.872372E-8 -6.680605E-3 2.921878E-4 -3.931528E-2 -2.309728E-1
-6.867372E-8 -6.603024E-3 3.251468E-4 -4.009798E-2 -2.151818E-1
-6.862372E-8 -6.791827E-3 3.817060E-4 -3.798336E-2 -2.278147E-1
-6.857372E-8 -6.810364E-3 4.508791E-4 -3.733799E-2 -2.286384E-1
-6.852372E-8 -6.606457E-3 5.017419E-4 -3.972721E-2 -2.021372E-1
-6.847372E-8 -6.521323E-3 5.033694E-4 -3.910932E-2 -2.190266E-1
-6.842372E-8 -6.396369E-3 4.675621E-4 -3.790098E-2 -2.492354E-1
-6.837372E-8 -6.419025E-3 4.455894E-4 -4.031765E-2 -2.378385E-1
-6.832372E-8 -6.719052E-3 4.691898E-4 -4.226750E-2 -2.278147E-1
-6.827372E-8 -6.792515E-3 5.176109E-4 -4.325613E-2 -2.420950E-1
-6.822372E-8 -6.816544E-3 5.452803E-4 -4.158095E-2 -2.467637E-1
-6.817372E-8 -7.092541E-3 5.277835E-4 -3.687114E-2 -2.278147E-1
-6.812372E-8 -7.306748E-3 4.789555E-4 -3.670636E-2 -2.136714E-1
-6.807372E-8 -7.127555E-3 4.284997E-4 -4.126513E-2 -2.374265E-1
-6.802372E-8 -6.560457E-3 3.983891E-4 -4.403883E-2 -2.543159E-1
-6.797372E-8 -6.292699E-3 3.979821E-4 -4.132006E-2 -2.153192E-1
-6.792372E-8 -6.511024E-3 4.240237E-4 -3.644547E-2 -2.047462E-1
-6.787372E-8 -6.515144E-3 4.512861E-4 -3.864247E-2 -2.581606E-1
-6.782372E-8 -6.506905E-3 4.516931E-4 -4.296780E-2 -2.658501E-1
-6.777372E-8 -6.642157E-3 4.337893E-4 -3.856006E-2 -2.224596E-1
-6.772372E-8 -6.355862E-3 4.362308E-4 -3.368551E-2 -2.139461E-1
-6.767372E-8 -6.113506E-3 4.752933E-4 -3.623950E-2 -2.276773E-1
-6.762372E-8 -6.482876E-3 5.253421E-4 -4.008424E-2 -2.263043E-1
-6.757372E-8 -6.879707E-3 5.460940E-4 -4.072961E-2 -2.194386E-1
-6.752372E-8 -6.694336E-3 5.163902E-4 -3.832665E-2 -2.389369E-1
-6.747372E-8 -6.078492E-3 4.492516E-4 -3.632188E-2 -2.885065E-1
-6.742372E-8 -5.935688E-3 3.874027E-4 -3.722814E-2 -3.114376E-1
-6.737372E-8 -6.458160E-3 3.735679E-4 -3.643173E-2 -2.657127E-1
-6.732372E-8 -6.614009E-3 4.040855E-4 -3.441325E-2 -2.025492E-1
-6.727372E-8 -6.217177E-3 4.390790E-4 -3.663769E-2 -2.214983E-1
-6.722372E-8 -6.027686E-3 4.545413E-4 -3.930154E-2 -2.753246E-1
-6.717372E-8 -6.241893E-3 4.565758E-4 -3.812069E-2 -2.418203E-1
-6.712372E-8 -6.461592E-3 4.447757E-4 -3.772247E-2 -1.852479E-1
-6.707372E-8 -6.535741E-3 4.032718E-4 -3.901321E-2 -1.991165E-1
-6.702372E-8 -6.748575E-3 3.463055E-4 -3.979588E-2 -2.177908E-1
-6.697372E-8 -7.134421E-3 3.279950E-4 -4.008424E-2 -2.065313E-1
-6.692372E-8 -7.251822E-3 3.841475E-4 -3.814813E-2 -2.110627E-1
-6.687372E-8 -6.862544E-3 4.895348E-4 -3.773621E-2 -2.383876E-1
-6.682372E-8 -6.702575E-3 5.945154E-4 -3.938395E-2 -2.633784E-1
-6.677372E-8 -7.231226E-3 6.763025E-4 -3.795591E-2 -2.488234E-1
-6.672372E-8 -7.428269E-3 7.324547E-4 -3.650039E-2 -2.232833E-1
-6.667372E-8 -6.819290E-3 7.597171E-4 -3.762636E-2 -2.533545E-1
-6.662372E-8 -6.264550E-3 7.617516E-4 -3.854635E-2 -2.878199E-1
-6.657372E-8 -6.068193E-3 7.580894E-4 -3.680247E-2 -2.563756E-1
-6.652372E-8 -6.148521E-3 7.560549E-4 -3.592369E-2 -2.173789E-1
-6.647372E-8 -6.545353E-3 7.397789E-4 -3.849143E-2 -2.456651E-1
-6.642372E-8 -6.868036E-3 7.023441E-4 -3.651413E-2 -2.841125E-1
-6.637372E-8 -6.955229E-3 6.701988E-4 -2.936018E-2 -2.485487E-1
-6.632372E-8 -6.867349E-3 6.742678E-4 -2.581751E-2 -2.133968E-1
-6.627372E-8 -6.450607E-3 7.072268E-4 -2.646288E-2 -2.552769E-1
-6.622372E-8 -6.182849E-3 7.381514E-4 -2.806944E-2 -2.835634E-1
-6.617372E-8 -6.476697E-3 7.532067E-4 -2.831659E-2 -2.385249E-1
-6.612372E-8 -6.701202E-3 7.584963E-4 -2.769870E-2 -2.066686E-1
-6.607372E-8 -6.629113E-3 7.572756E-4 -3.055477E-2 -2.412713E-1
-6.602372E-8 -6.690904E-3 7.515789E-4 -3.390521E-2 -2.521188E-1
-6.597372E-8 -6.668247E-3 7.507652E-4 -3.276551E-2 -2.035103E-1
-6.592372E-8 -6.416966E-3 7.389651E-4 -3.309506E-2 -1.915643E-1
-6.587372E-8 -6.240520E-3 6.832196E-4 -3.762636E-2 -2.382503E-1
-6.582372E-8 -6.045537E-3 5.900394E-4 -4.122391E-2 -2.558262E-1
-6.577372E-8 -6.104581E-3 5.285973E-4 -4.001558E-2 -2.282267E-1
-6.572372E-8 -6.368906E-3 5.538252E-4 -3.519592E-2 -2.274027E-1
-6.567372E-8 -6.002284E-3 6.441572E-4 -3.662398E-2 -2.510204E-1
-6.562372E-8 -5.760615E-3 7.414066E-4 -4.180065E-2 -2.394862E-1
-6.557372E-8 -6.636665E-3 8.223797E-4 -3.801084E-2 -2.017252E-1
-6.552372E-8 -7.532625E-3 8.797529E-4 -3.173566E-2 -1.904657E-1
-6.547372E-8 -7.321165E-3 8.801597E-4 -3.227118E-2 -2.117491E-1
-6.542372E-8 -6.736903E-3 7.979658E-4 -3.673384E-2 -2.319341E-1
-6.537372E-8 -6.837141E-3 6.714195E-4 -3.927410E-2 -2.479994E-1
-6.532372E-8 -6.979259E-3 5.737634E-4 -3.662398E-2 -2.624173E-1
-6.527372E-8 -6.552218E-3 5.432458E-4 -3.659651E-2 -2.654381E-1
-6.522372E-8 -6.504159E-3 5.676597E-4 -4.269317E-2 -2.551398E-1
-6.517372E-8 -6.977199E-3 6.250329E-4 -4.287168E-2 -2.411339E-1
-6.512372E-8 -6.969647E-3 6.942060E-4 -3.692606E-2 -2.415459E-1
-6.507372E-8 -6.339384E-3 7.385581E-4 -3.628069E-2 -2.529428E-1
-6.502372E-8 -6.102521E-3 7.308272E-4 -4.144362E-2 -2.459397E-1
-6.497372E-8 -6.557024E-3 6.872886E-4 -4.493135E-2 -2.083163E-1
-6.492372E-8 -6.623620E-3 6.482261E-4 -4.326987E-2 -1.911523E-1
-6.487372E-8 -6.359981E-3 6.266604E-4 -4.029021E-2 -2.315221E-1
-6.482372E-8 -6.681291E-3 6.128259E-4 -3.942513E-2 -2.710679E-1
-6.477372E-8 -7.034183E-3 6.201500E-4 -3.835410E-2 -2.582979E-1
-6.472372E-8 -6.758872E-3 6.649091E-4 -3.628069E-2 -2.308354E-1
-6.467372E-8 -6.225416E-3 7.100753E-4 -3.777739E-2 -2.315221E-1
-6.462372E-8 -6.195207E-3 6.905438E-4 -4.181436E-2 -2.529428E-1
-6.457372E-8 -6.832335E-3 6.026533E-4 -4.038632E-2 -2.565129E-1
-6.452372E-8 -7.076063E-3 5.180179E-4 -3.466040E-2 -2.282267E-1
-6.447372E-8 -6.636665E-3 4.997074E-4 -3.269684E-2 -2.209489E-1
-6.442372E-8 -6.483562E-3 5.538252E-4 -3.541562E-2 -2.437427E-1
-6.437372E-8 -6.722485E-3 6.392745E-4 -3.744784E-2 -2.350922E-1
-6.432372E-8 -6.795260E-3 7.011234E-4 -3.672010E-2 -2.139461E-1
-6.427372E-8 -6.700515E-3 6.966474E-4 -3.691232E-2 -2.342682E-1
-6.422372E-8 -6.642845E-3 6.258467E-4 -4.064721E-2 -2.547278E-1
-6.417372E-8 -6.574188E-3 5.338870E-4 -4.347584E-2 -2.458024E-1
-6.412372E-8 -6.324280E-3 4.736658E-4 -3.941140E-2 -2.334445E-1
-6.407372E-8 -5.904792E-3 4.708173E-4 -3.449565E-2 -2.324831E-1
-6.402372E-8 -5.989239E-3 5.135420E-4 -3.755769E-2 -2.415459E-1
-6.397372E-8 -6.542606E-3 5.635908E-4 -4.155347E-2 -2.407219E-1
-6.392372E-8 -6.664127E-3 5.745771E-4 -3.985080E-2 -2.252057E-1
-6.387372E-8 -6.638038E-3 5.294110E-4 -3.805202E-2 -2.367399E-1
-6.382372E-8 -6.763679E-3 4.614587E-4 -3.795591E-2 -2.775216E-1
-6.377372E-8 -6.686097E-3 4.150718E-4 -3.720069E-2 -2.813663E-1
-6.372372E-8 -6.632546E-3 4.020510E-4 -3.703591E-2 -2.371519E-1
-6.367372E-8 -6.629799E-3 3.996098E-4 -3.851888E-2 -2.183402E-1
-6.362372E-8 -6.605770E-3 3.963546E-4 -3.991947E-2 -2.519815E-1
-6.357372E-8 -6.631172E-3 4.158858E-4 -4.016662E-2 -2.530801E-1
-6.352372E-8 -6.407354E-3 4.789555E-4 -3.899947E-2 -2.256176E-1
-6.347372E-8 -6.158133E-3 5.644045E-4 -3.531951E-2 -2.581606E-1
-6.342372E-8 -6.210998E-3 6.209638E-4 -3.512728E-2 -2.706559E-1
-6.337372E-8 -6.251505E-3 6.059085E-4 -4.038632E-2 -2.243819E-1
-6.332372E-8 -6.232968E-3 5.241213E-4 -3.905439E-2 -2.125731E-1
-6.327372E-8 -6.230908E-3 4.382653E-4 -3.666517E-2 -2.304235E-1
-6.322372E-8 -6.335951E-3 4.293134E-4 -4.156721E-2 -2.482741E-1
-6.317372E-8 -6.822037E-3 5.159834E-4 -4.022154E-2 -2.497845E-1
-6.312372E-8 -7.329404E-3 6.242190E-4 -3.736547E-2 -2.423697E-1
-6.307372E-8 -7.181107E-3 6.539228E-4 -4.147109E-2 -2.508831E-1
-6.302372E-8 -6.653829E-3 5.839358E-4 -4.153976E-2 -2.308354E-1
-6.297372E-8 -6.438936E-3 4.931970E-4 -3.838158E-2 -1.970568E-1
-6.292372E-8 -6.322221E-3 4.618654E-4 -3.788725E-2 -2.091403E-1
-6.287372E-8 -6.129984E-3 4.980797E-4 -3.865620E-2 -2.371519E-1
-6.282372E-8 -6.304370E-3 5.595218E-4 -3.941140E-2 -2.475874E-1
-6.277372E-8 -6.686097E-3 6.140466E-4 -3.842276E-2 -2.408593E-1
-6.272372E-8 -6.754753E-3 6.453779E-4 -3.661025E-2 -2.151818E-1
-6.267372E-8 -6.500039E-3 6.478194E-4 -3.816187E-2 -2.157311E-1
-6.262372E-8 -6.400488E-3 6.360193E-4 -4.148483E-2 -2.565129E-1
-6.257372E-8 -6.750634E-3 6.380538E-4 -3.950754E-2 -2.648888E-1
-6.252372E-8 -6.984064E-3 6.628747E-4 -3.581384E-2 -2.334445E-1
-6.247372E-8 -6.600277E-3 6.893233E-4 -3.839529E-2 -2.342682E-1
-6.242372E-8 -6.201386E-3 7.015301E-4 -4.298151E-2 -2.416832E-1
-6.237372E-8 -6.377832E-3 7.068201E-4 -4.348958E-2 -2.188892E-1
-6.232372E-8 -6.798693E-3 7.104820E-4 -4.292661E-2 -2.247937E-1
-6.227372E-8 -6.903050E-3 7.072268E-4 -4.387406E-2 -2.621427E-1
-6.222372E-8 -6.618815E-3 7.027509E-4 -4.576895E-2 -2.798560E-1
-6.217372E-8 -6.444428E-3 7.141442E-4 -4.663402E-2 -2.604949E-1
-6.212372E-8 -6.489742E-3 7.357099E-4 -4.269317E-2 -2.393489E-1
-6.207372E-8 -6.359295E-3 7.393721E-4 -3.780487E-2 -2.528055E-1
-6.202372E-8 -6.489742E-3 7.145510E-4 -3.619832E-2 -2.617307E-1
-6.197372E-8 -6.796634E-3 6.881026E-4 -3.732428E-2 -2.191639E-1
-6.192372E-8 -6.333206E-3 6.852541E-4 -4.103169E-2 -1.866210E-1
-6.187372E-8 -5.701571E-3 6.978682E-4 -4.243228E-2 -2.257550E-1
-6.182372E-8 -5.815540E-3 7.133305E-4 -4.034513E-2 -2.551398E-1
-6.177372E-8 -6.352429E-3 7.389651E-4 -3.919172E-2 -2.272654E-1
